"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_kind","~end_node_property_name","~end_node_property_gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182729","elementSpec","restore","restore","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182730","elementSpec","space","space","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182731","elementSpec","subst","subst","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182732","elementSpec","substJoin","substJoin","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182733","elementSpec","supplied","supplied","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182734","elementSpec","surplus","surplus","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182735","elementSpec","secl","secl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182736","elementSpec","line","line","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182737","elementSpec","listChange","listChange","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183183","Module","header","header",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182738","elementSpec","listTranspose","listTranspose","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182739","elementSpec","metamark","metamark","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182740","elementSpec","mod","mod","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182741","elementSpec","redo","redo","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182742","elementSpec","retrace","retrace","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182743","elementSpec","transpose","transpose","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182744","elementSpec","undo","undo","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183193","Module","transcr","transcr",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182745","elementSpec","app","app","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182746","elementSpec","listApp","listApp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182747","elementSpec","lem","lem","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182748","elementSpec","rdg","rdg","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182749","elementSpec","rdgGrp","rdgGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182750","elementSpec","witDetail","witDetail","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182751","elementSpec","wit","wit","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182752","elementSpec","listWit","listWit","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182753","elementSpec","witness","witness","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182754","elementSpec","witStart","witStart","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182755","elementSpec","witEnd","witEnd","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182756","elementSpec","lacunaStart","lacunaStart","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182757","elementSpec","lacunaEnd","lacunaEnd","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182758","elementSpec","variantEncoding","variantEncoding","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183194","Module","textcrit","textcrit",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182759","elementSpec","orgName","orgName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182760","elementSpec","persName","persName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182761","elementSpec","surname","surname","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182762","elementSpec","forename","forename","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182763","elementSpec","genName","genName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182764","elementSpec","nameLink","nameLink","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182765","elementSpec","addName","addName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182766","elementSpec","roleName","roleName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182767","elementSpec","placeName","placeName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182768","elementSpec","bloc","bloc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182769","elementSpec","country","country","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182770","elementSpec","region","region","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182771","elementSpec","settlement","settlement","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182772","elementSpec","district","district","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182773","elementSpec","offset","offset","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182774","elementSpec","geogName","geogName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182775","elementSpec","geogFeat","geogFeat","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182776","elementSpec","eventName","eventName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182777","elementSpec","affiliation","affiliation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182778","elementSpec","age","age","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182779","elementSpec","birth","birth","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182780","elementSpec","climate","climate","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182781","elementSpec","death","death","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182782","elementSpec","education","education","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182783","elementSpec","event","event","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182784","elementSpec","faith","faith","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182785","elementSpec","floruit","floruit","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182786","elementSpec","gender","gender","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182787","elementSpec","geo","geo","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182788","elementSpec","langKnowledge","langKnowledge","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182789","elementSpec","langKnown","langKnown","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182790","elementSpec","listOrg","listOrg","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182791","elementSpec","listEvent","listEvent","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182792","elementSpec","listPerson","listPerson","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182793","elementSpec","listPlace","listPlace","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182794","elementSpec","listRelation","listRelation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182795","elementSpec","location","location","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182796","elementSpec","nationality","nationality","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182797","elementSpec","occupation","occupation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182798","elementSpec","org","org","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182799","elementSpec","person","person","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182800","elementSpec","persona","persona","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182801","elementSpec","personGrp","personGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182802","elementSpec","persPronouns","persPronouns","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182803","elementSpec","place","place","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182804","elementSpec","population","population","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182805","elementSpec","relation","relation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182806","elementSpec","residence","residence","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182807","elementSpec","sex","sex","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182808","elementSpec","socecStatus","socecStatus","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182809","elementSpec","state","state","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182810","elementSpec","terrain","terrain","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182811","elementSpec","trait","trait","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182812","elementSpec","objectName","objectName","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182813","elementSpec","object","object","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182814","elementSpec","listObject","listObject","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182815","elementSpec","objectIdentifier","objectIdentifier","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182816","elementSpec","nym","nym","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182817","elementSpec","listNym","listNym","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183195","Module","namesdates","namesdates",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182818","elementSpec","table","table","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182819","elementSpec","row","row","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182820","elementSpec","cell","cell","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182821","elementSpec","formula","formula","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182822","elementSpec","notatedMusic","notatedMusic","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182823","elementSpec","figure","figure","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182824","elementSpec","figDesc","figDesc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183196","Module","figures","figures",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182825","elementSpec","textDesc","textDesc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182826","elementSpec","particDesc","particDesc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182827","elementSpec","settingDesc","settingDesc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182828","elementSpec","channel","channel","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182829","elementSpec","constitution","constitution","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182830","elementSpec","derivation","derivation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182831","elementSpec","domain","domain","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182832","elementSpec","factuality","factuality","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182833","elementSpec","interaction","interaction","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182834","elementSpec","preparedness","preparedness","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182835","elementSpec","purpose","purpose","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182836","elementSpec","setting","setting","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182837","elementSpec","locale","locale","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182838","elementSpec","activity","activity","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183197","Module","corpus","corpus",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182839","elementSpec","link","link","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182840","elementSpec","linkGrp","linkGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182841","elementSpec","ab","ab","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182842","elementSpec","anchor","anchor","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182843","elementSpec","seg","seg","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182844","elementSpec","when","when","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182845","elementSpec","timeline","timeline","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182846","elementSpec","join","join","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182847","elementSpec","joinGrp","joinGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182848","elementSpec","alt","alt","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182849","elementSpec","altGrp","altGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182850","elementSpec","standOff","standOff","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182851","elementSpec","listAnnotation","listAnnotation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182852","elementSpec","annotation","annotation","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183198","Module","linking","linking",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182853","elementSpec","s","s","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182854","elementSpec","cl","cl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182855","elementSpec","phr","phr","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182856","elementSpec","w","w","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182857","elementSpec","m","m","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182858","elementSpec","c","c","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182859","elementSpec","pc","pc","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182860","elementSpec","span","span","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182861","elementSpec","spanGrp","spanGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182862","elementSpec","interp","interp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182863","elementSpec","interpGrp","interpGrp","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183199","Module","analysis","analysis",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182864","elementSpec","fsdDecl","fsdDecl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182865","elementSpec","fsDecl","fsDecl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182866","elementSpec","fsDescr","fsDescr","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182867","elementSpec","fsdLink","fsdLink","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182868","elementSpec","fDecl","fDecl","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182869","elementSpec","fDescr","fDescr","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182870","elementSpec","vRange","vRange","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182871","elementSpec","vDefault","vDefault","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182872","elementSpec","if","if","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182873","elementSpec","then","then","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
"4:13c24cab-0708-4375-8014-8513a8fd1335:182874","elementSpec","fsConstraints","fsConstraints","HAS_MODULE","4:13c24cab-0708-4375-8014-8513a8fd1335:183200","Module","iso-fs","iso-fs",
